ID_ND_NALEZ;IDX_ND_AKCE;DRUH;CESKE_JME;AUTOR;DATUM_OD;DATUM_DO;IDX_ND_LOK;LOKALITA;KOD_LOKALITY;SKUPINA;EVL;PROC_EVL;NEGATIVNI;IDX_ND_LOKALIZACE;MAX_PROC;POLE;DATUM;DEN;MESIC;ROK;kod_chu;nazev_chu;KOD_LOKAL;CILMON;STAV_IND;ID_IND;HOD_IND;TYP_IND;LIM_IND;JEDNOTKA;KLIC;UROVEN;pozn;...34;LIM_INDLIST;IND_GRP;NAZEV;pracoviste;oop
26525750;8523259;Cottus gobio;vranka obecná;Halačka Karel;19.09.2012;19.09.2012;5062888;Vlára - Svatý Štěpán (EVL - Vlára);NA;Ryby a mihule;CZ0723434: Vlára;100;0;5062888;100;6974c;2012-09-19;19;9;2012;CZ0723434;Vlára;CZ0723434;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Vlára;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
26525750;8523259;Cottus gobio;vranka obecná;Halačka Karel;19.09.2012;19.09.2012;5062888;Vlára - Svatý Štěpán (EVL - Vlára);NA;Ryby a mihule;CZ0723434: Vlára;100;0;5062888;100;6974c;2012-09-19;19;9;2012;CZ0723434;Vlára;CZ0723434;0;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Vlára;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
26525756;8523259;Sabanejewia balcanica;sekavčík balkánský;Halačka Karel;19.09.2012;19.09.2012;5062888;Vlára - Svatý Štěpán (EVL - Vlára);NA;Ryby a mihule;CZ0723434: Vlára;100;1;5062888;100;6974c;2012-09-19;19;9;2012;CZ0723434;Vlára;CZ0723434;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Vlára;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
26525756;8523259;Sabanejewia balcanica;sekavčík balkánský;Halačka Karel;19.09.2012;19.09.2012;5062888;Vlára - Svatý Štěpán (EVL - Vlára);NA;Ryby a mihule;CZ0723434: Vlára;100;1;5062888;100;6974c;2012-09-19;19;9;2012;CZ0723434;Vlára;CZ0723434;0;0;POP_VITALITA;0;min;1;jedinec tohoroční;ano;lok;NA;NA;alespoň 1 jedinec tohoroční;minmax;Vlára;RP SCHKO Bílé Karpaty;AOPK ČR - RP SCHKO Bílé Karpaty
26525997;8523412;Rhodeus amarus;hořavka duhová;Halačka Karel;04.09.2012;04.09.2012;5063038;Dyje - Lány, zátoka pod 1. výhonem(EVL -Soutok - Podluží);NA;Ryby a mihule;CZ0624119: Soutok - Podluží;100;0;5063038;100;7367b;2012-09-04;4;9;2012;CZ0624119;Soutok - Podluží;CZ0624119;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Soutok - Podluží;RP Jižní Morava;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje
26525997;8523412;Rhodeus amarus;hořavka duhová;Halačka Karel;04.09.2012;04.09.2012;5063038;Dyje - Lány, zátoka pod 1. výhonem(EVL -Soutok - Podluží);NA;Ryby a mihule;CZ0624119: Soutok - Podluží;100;0;5063038;100;7367b;2012-09-04;4;9;2012;CZ0624119;Soutok - Podluží;CZ0624119;0;0;POP_VITALITA;0;min;2;kategorie;ano;lok;NA;NA;alespoň 2 kategorie;minmax;Soutok - Podluží;RP Jižní Morava;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje
26565829;8531342;Lampetra planeri;mihule potoční;Havelka Josef;25.04.2012;25.04.2012;5066477;Údolí Chrudimky - začátek EVL;NA;Ryby a mihule;CZ0533301: Údolí Chrudimky;100;0;5066477;100;6261d;2012-04-25;25;4;2012;CZ0533301;Údolí Chrudimky;CZ0533301;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Údolí Chrudimky;RP Vysočina;AOPK ČR - RP Vysočina
26565829;8531342;Lampetra planeri;mihule potoční;Havelka Josef;25.04.2012;25.04.2012;5066477;Údolí Chrudimky - začátek EVL;NA;Ryby a mihule;CZ0533301: Údolí Chrudimky;100;0;5066477;100;6261d;2012-04-25;25;4;2012;CZ0533301;Údolí Chrudimky;CZ0533301;0;0;POP_VITALITA;0;min;3;kategorie;ano;lok;NA;NA;alespoň 3 kategorie;minmax;Údolí Chrudimky;RP Vysočina;AOPK ČR - RP Vysočina
26565878;8531354;Cottus gobio;vranka obecná;Havelka Josef;04.04.2012;04.04.2012;5066485;Chrudimka v Lánech;NA;Ryby a mihule;CZ0533301: Údolí Chrudimky;100;0;5066485;100;6261d;2012-04-04;4;4;2012;CZ0533301;Údolí Chrudimky;CZ0533301;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Údolí Chrudimky;RP Vysočina;AOPK ČR - RP Vysočina
26565878;8531354;Cottus gobio;vranka obecná;Havelka Josef;04.04.2012;04.04.2012;5066485;Chrudimka v Lánech;NA;Ryby a mihule;CZ0533301: Údolí Chrudimky;100;0;5066485;100;6261d;2012-04-04;4;4;2012;CZ0533301;Údolí Chrudimky;CZ0533301;0;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Údolí Chrudimky;RP Vysočina;AOPK ČR - RP Vysočina
26565882;8531357;Lampetra planeri;mihule potoční;Havelka Josef;02.04.2012;02.04.2012;5066495;Chrudimka v Lánech;NA;Ryby a mihule;CZ0533301: Údolí Chrudimky;100;0;5066495;100;6261d;2012-04-02;2;4;2012;CZ0533301;Údolí Chrudimky;CZ0533301;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Údolí Chrudimky;RP Vysočina;AOPK ČR - RP Vysočina
26565882;8531357;Lampetra planeri;mihule potoční;Havelka Josef;02.04.2012;02.04.2012;5066495;Chrudimka v Lánech;NA;Ryby a mihule;CZ0533301: Údolí Chrudimky;100;0;5066495;100;6261d;2012-04-02;2;4;2012;CZ0533301;Údolí Chrudimky;CZ0533301;0;0;POP_VITALITA;0;min;3;kategorie;ano;lok;NA;NA;alespoň 3 kategorie;minmax;Údolí Chrudimky;RP Vysočina;AOPK ČR - RP Vysočina
26584198;8535592;Cottus gobio;vranka obecná;Heuer Peter;17.08.2012;17.08.2012;5070136;Rokytka - NPP Rečkov-P8;NA;Ryby a mihule;CZ0212020: Rečkov;100;0;5070136;100;5555a;2012-08-17;17;8;2012;CZ0212020;Rečkov;CZ0212020;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Rečkov;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj
26584198;8535592;Cottus gobio;vranka obecná;Heuer Peter;17.08.2012;17.08.2012;5070136;Rokytka - NPP Rečkov-P8;NA;Ryby a mihule;CZ0212020: Rečkov;100;0;5070136;100;5555a;2012-08-17;17;8;2012;CZ0212020;Rečkov;CZ0212020;0;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Rečkov;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj
26584202;8535594;Cottus gobio;vranka obecná;Heuer Peter;17.08.2012;17.08.2012;5070142;Bělá - Nová Ves_NPP Rečkov-P9;NA;Ryby a mihule;CZ0212020: Rečkov;67;0;5070142;79.76;5555a;2012-08-17;17;8;2012;CZ0212020;Rečkov;CZ0212020;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Rečkov;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj
26584202;8535594;Cottus gobio;vranka obecná;Heuer Peter;17.08.2012;17.08.2012;5070142;Bělá - Nová Ves_NPP Rečkov-P9;NA;Ryby a mihule;CZ0212020: Rečkov;67;0;5070142;79.76;5555a;2012-08-17;17;8;2012;CZ0212020;Rečkov;CZ0212020;0;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Rečkov;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj
26584209;8535597;Cottus gobio;vranka obecná;Heuer Peter;17.08.2012;17.08.2012;5070155;Bělá - NPP Rečkov-P10;NA;Ryby a mihule;CZ0212020: Rečkov;100;0;5070155;100;5555a;2012-08-17;17;8;2012;CZ0212020;Rečkov;CZ0212020;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Rečkov;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj
26584209;8535597;Cottus gobio;vranka obecná;Heuer Peter;17.08.2012;17.08.2012;5070155;Bělá - NPP Rečkov-P10;NA;Ryby a mihule;CZ0212020: Rečkov;100;0;5070155;100;5555a;2012-08-17;17;8;2012;CZ0212020;Rečkov;CZ0212020;0;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Rečkov;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj
26584214;8535594;Lampetra planeri;mihule potoční;Heuer Peter;17.08.2012;17.08.2012;5070142;Bělá - Nová Ves_NPP Rečkov-P9;NA;Ryby a mihule;CZ0212020: Rečkov;67;0;5070142;79.76;5555a;2012-08-17;17;8;2012;CZ0212020;Rečkov;CZ0212020;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Rečkov;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj
26584214;8535594;Lampetra planeri;mihule potoční;Heuer Peter;17.08.2012;17.08.2012;5070142;Bělá - Nová Ves_NPP Rečkov-P9;NA;Ryby a mihule;CZ0212020: Rečkov;67;0;5070142;79.76;5555a;2012-08-17;17;8;2012;CZ0212020;Rečkov;CZ0212020;0;0;POP_VITALITA;0;min;3;kategorie;ano;lok;NA;NA;alespoň 3 kategorie;minmax;Rečkov;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj
26584215;8535592;Lampetra planeri;mihule potoční;Heuer Peter;17.08.2012;17.08.2012;5070136;Rokytka - NPP Rečkov-P8;NA;Ryby a mihule;CZ0212020: Rečkov;100;0;5070136;100;5555a;2012-08-17;17;8;2012;CZ0212020;Rečkov;CZ0212020;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Rečkov;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj
26584215;8535592;Lampetra planeri;mihule potoční;Heuer Peter;17.08.2012;17.08.2012;5070136;Rokytka - NPP Rečkov-P8;NA;Ryby a mihule;CZ0212020: Rečkov;100;0;5070136;100;5555a;2012-08-17;17;8;2012;CZ0212020;Rečkov;CZ0212020;0;0;POP_VITALITA;0;min;3;kategorie;ano;lok;NA;NA;alespoň 3 kategorie;minmax;Rečkov;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj
26585844;8535783;Cottus gobio;vranka obecná;Šanda Radek;03.11.2012;03.11.2012;5070359;Tichá Orlice - Jamné_u firmy VAKSTAV;NA;Ryby a mihule;CZ0533314: Tichá Orlice;100;0;5070359;100;5965d;2012-11-03;3;11;2012;CZ0533314;Tichá Orlice;CZ0533314;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Tichá Orlice;RP Východní Čechy;Krajský úřad Pardubického kraje
26585844;8535783;Cottus gobio;vranka obecná;Šanda Radek;03.11.2012;03.11.2012;5070359;Tichá Orlice - Jamné_u firmy VAKSTAV;NA;Ryby a mihule;CZ0533314: Tichá Orlice;100;0;5070359;100;5965d;2012-11-03;3;11;2012;CZ0533314;Tichá Orlice;CZ0533314;0;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Tichá Orlice;RP Východní Čechy;Krajský úřad Pardubického kraje
26585850;8535785;Cottus gobio;vranka obecná;Šanda Radek;04.11.2012;04.11.2012;5070361;Tichá Orlice - Sobkovice;NA;Ryby a mihule;CZ0533314: Tichá Orlice;100;0;5070361;100;5965d;2012-11-04;4;11;2012;CZ0533314;Tichá Orlice;CZ0533314;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Tichá Orlice;RP Východní Čechy;Krajský úřad Pardubického kraje
26585850;8535785;Cottus gobio;vranka obecná;Šanda Radek;04.11.2012;04.11.2012;5070361;Tichá Orlice - Sobkovice;NA;Ryby a mihule;CZ0533314: Tichá Orlice;100;0;5070361;100;5965d;2012-11-04;4;11;2012;CZ0533314;Tichá Orlice;CZ0533314;0;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Tichá Orlice;RP Východní Čechy;Krajský úřad Pardubického kraje
26585856;8535785;Lampetra planeri;mihule potoční;Šanda Radek;04.11.2012;04.11.2012;5070361;Tichá Orlice - Sobkovice;NA;Ryby a mihule;CZ0533314: Tichá Orlice;100;0;5070361;100;5965d;2012-11-04;4;11;2012;CZ0533314;Tichá Orlice;CZ0533314;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Tichá Orlice;RP Východní Čechy;Krajský úřad Pardubického kraje
26585856;8535785;Lampetra planeri;mihule potoční;Šanda Radek;04.11.2012;04.11.2012;5070361;Tichá Orlice - Sobkovice;NA;Ryby a mihule;CZ0533314: Tichá Orlice;100;0;5070361;100;5965d;2012-11-04;4;11;2012;CZ0533314;Tichá Orlice;CZ0533314;0;0;POP_VITALITA;0;min;3;kategorie;ano;lok;NA;NA;alespoň 3 kategorie;minmax;Tichá Orlice;RP Východní Čechy;Krajský úřad Pardubického kraje
26587200;8535915;Lampetra planeri;mihule potoční;Křesina Jiří;17.10.2012;17.10.2012;5070434;Nemanický potok - Lískovec;NA;Ryby a mihule;CZ0324026: Niva Nemanického potoka;100;1;5070434;100;6542a;2012-10-17;17;10;2012;CZ0324026;Niva Nemanického potoka;CZ0324026;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Niva Nemanického potoka;RP SCHKO Český les;AOPK ČR - RP SCHKO Český les
26587200;8535915;Lampetra planeri;mihule potoční;Křesina Jiří;17.10.2012;17.10.2012;5070434;Nemanický potok - Lískovec;NA;Ryby a mihule;CZ0324026: Niva Nemanického potoka;100;1;5070434;100;6542a;2012-10-17;17;10;2012;CZ0324026;Niva Nemanického potoka;CZ0324026;0;0;POP_VITALITA;0;min;3;kategorie;ano;lok;NA;NA;alespoň 3 kategorie;minmax;Niva Nemanického potoka;RP SCHKO Český les;AOPK ČR - RP SCHKO Český les
26587201;8535915;Cottus gobio;vranka obecná;Křesina Jiří;17.10.2012;17.10.2012;5070434;Nemanický potok - Lískovec;NA;Ryby a mihule;CZ0324026: Niva Nemanického potoka;100;0;5070434;100;6542a;2012-10-17;17;10;2012;CZ0324026;Niva Nemanického potoka;CZ0324026;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Niva Nemanického potoka;RP SCHKO Český les;AOPK ČR - RP SCHKO Český les
26587201;8535915;Cottus gobio;vranka obecná;Křesina Jiří;17.10.2012;17.10.2012;5070434;Nemanický potok - Lískovec;NA;Ryby a mihule;CZ0324026: Niva Nemanického potoka;100;0;5070434;100;6542a;2012-10-17;17;10;2012;CZ0324026;Niva Nemanického potoka;CZ0324026;0;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Niva Nemanického potoka;RP SCHKO Český les;AOPK ČR - RP SCHKO Český les
26587263;8535926;Lampetra planeri;mihule potoční;Havelka Josef;03.07.2012;03.07.2012;5070439;Tůňka Chrudimky 10 m od soutoku s Krejcarským potokem;NA;Ryby a mihule;CZ0533301: Údolí Chrudimky;100;0;5070439;100;6261d;2012-07-03;3;7;2012;CZ0533301;Údolí Chrudimky;CZ0533301;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Údolí Chrudimky;RP Vysočina;AOPK ČR - RP Vysočina
26587263;8535926;Lampetra planeri;mihule potoční;Havelka Josef;03.07.2012;03.07.2012;5070439;Tůňka Chrudimky 10 m od soutoku s Krejcarským potokem;NA;Ryby a mihule;CZ0533301: Údolí Chrudimky;100;0;5070439;100;6261d;2012-07-03;3;7;2012;CZ0533301;Údolí Chrudimky;CZ0533301;0;0;POP_VITALITA;0;min;3;kategorie;ano;lok;NA;NA;alespoň 3 kategorie;minmax;Údolí Chrudimky;RP Vysočina;AOPK ČR - RP Vysočina
26587289;8535937;Lampetra planeri;mihule potoční;Křesina Jiří;17.10.2012;17.10.2012;5070448;Nemanický potok - Novosedly;NA;Ryby a mihule;CZ0324026: Niva Nemanického potoka;100;1;5070448;100;6542c;2012-10-17;17;10;2012;CZ0324026;Niva Nemanického potoka;CZ0324026;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Niva Nemanického potoka;RP SCHKO Český les;AOPK ČR - RP SCHKO Český les
26587289;8535937;Lampetra planeri;mihule potoční;Křesina Jiří;17.10.2012;17.10.2012;5070448;Nemanický potok - Novosedly;NA;Ryby a mihule;CZ0324026: Niva Nemanického potoka;100;1;5070448;100;6542c;2012-10-17;17;10;2012;CZ0324026;Niva Nemanického potoka;CZ0324026;0;0;POP_VITALITA;0;min;3;kategorie;ano;lok;NA;NA;alespoň 3 kategorie;minmax;Niva Nemanického potoka;RP SCHKO Český les;AOPK ČR - RP SCHKO Český les
26587290;8535937;Cottus gobio;vranka obecná;Křesina Jiří;17.10.2012;17.10.2012;5070448;Nemanický potok - Novosedly;NA;Ryby a mihule;CZ0324026: Niva Nemanického potoka;100;0;5070448;100;6542c;2012-10-17;17;10;2012;CZ0324026;Niva Nemanického potoka;CZ0324026;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Niva Nemanického potoka;RP SCHKO Český les;AOPK ČR - RP SCHKO Český les
26587290;8535937;Cottus gobio;vranka obecná;Křesina Jiří;17.10.2012;17.10.2012;5070448;Nemanický potok - Novosedly;NA;Ryby a mihule;CZ0324026: Niva Nemanického potoka;100;0;5070448;100;6542c;2012-10-17;17;10;2012;CZ0324026;Niva Nemanického potoka;CZ0324026;0;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Niva Nemanického potoka;RP SCHKO Český les;AOPK ČR - RP SCHKO Český les
26587319;8535939;Lampetra planeri;mihule potoční;Křesina Jiří;17.10.2012;17.10.2012;5070450;Nemanický potok - Nemaničky_st. hranice;NA;Ryby a mihule;CZ0324026: Niva Nemanického potoka;100;1;5070450;100;6542c;2012-10-17;17;10;2012;CZ0324026;Niva Nemanického potoka;CZ0324026;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Niva Nemanického potoka;RP SCHKO Český les;AOPK ČR - RP SCHKO Český les
26587319;8535939;Lampetra planeri;mihule potoční;Křesina Jiří;17.10.2012;17.10.2012;5070450;Nemanický potok - Nemaničky_st. hranice;NA;Ryby a mihule;CZ0324026: Niva Nemanického potoka;100;1;5070450;100;6542c;2012-10-17;17;10;2012;CZ0324026;Niva Nemanického potoka;CZ0324026;0;0;POP_VITALITA;0;min;3;kategorie;ano;lok;NA;NA;alespoň 3 kategorie;minmax;Niva Nemanického potoka;RP SCHKO Český les;AOPK ČR - RP SCHKO Český les
26587320;8535939;Cottus gobio;vranka obecná;Křesina Jiří;17.10.2012;17.10.2012;5070450;Nemanický potok - Nemaničky_st. hranice;NA;Ryby a mihule;CZ0324026: Niva Nemanického potoka;100;0;5070450;100;6542c;2012-10-17;17;10;2012;CZ0324026;Niva Nemanického potoka;CZ0324026;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Niva Nemanického potoka;RP SCHKO Český les;AOPK ČR - RP SCHKO Český les
26587320;8535939;Cottus gobio;vranka obecná;Křesina Jiří;17.10.2012;17.10.2012;5070450;Nemanický potok - Nemaničky_st. hranice;NA;Ryby a mihule;CZ0324026: Niva Nemanického potoka;100;0;5070450;100;6542c;2012-10-17;17;10;2012;CZ0324026;Niva Nemanického potoka;CZ0324026;0;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Niva Nemanického potoka;RP SCHKO Český les;AOPK ČR - RP SCHKO Český les
26587807;8536016;Lampetra planeri;mihule potoční;Dvořák Petr;26.09.2012;26.09.2012;5070524;Libochovka - Na Libochově;NA;Ryby a mihule;CZ0314126: Hlubocké obory;100;1;5070524;100;6953a;2012-09-26;26;9;2012;CZ0314126;Hlubocké obory;CZ0314126;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Hlubocké obory;RP Jižní Čechy;Krajský úřad Jihočeského kraje
26587807;8536016;Lampetra planeri;mihule potoční;Dvořák Petr;26.09.2012;26.09.2012;5070524;Libochovka - Na Libochově;NA;Ryby a mihule;CZ0314126: Hlubocké obory;100;1;5070524;100;6953a;2012-09-26;26;9;2012;CZ0314126;Hlubocké obory;CZ0314126;0;0;POP_VITALITA;0;min;3;kategorie;ano;lok;NA;NA;alespoň 3 kategorie;minmax;Hlubocké obory;RP Jižní Čechy;Krajský úřad Jihočeského kraje
26587808;8536016;Cottus gobio;vranka obecná;Dvořák Petr;26.09.2012;26.09.2012;5070524;Libochovka - Na Libochově;NA;Ryby a mihule;CZ0314126: Hlubocké obory;100;0;5070524;100;6953a;2012-09-26;26;9;2012;CZ0314126;Hlubocké obory;CZ0314126;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Hlubocké obory;RP Jižní Čechy;Krajský úřad Jihočeského kraje
26587808;8536016;Cottus gobio;vranka obecná;Dvořák Petr;26.09.2012;26.09.2012;5070524;Libochovka - Na Libochově;NA;Ryby a mihule;CZ0314126: Hlubocké obory;100;0;5070524;100;6953a;2012-09-26;26;9;2012;CZ0314126;Hlubocké obory;CZ0314126;0;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Hlubocké obory;RP Jižní Čechy;Krajský úřad Jihočeského kraje
26588472;8536172;Cottus gobio;vranka obecná;Dvořák Petr;11.09.2012;11.09.2012;5070625;Dyje - Hardegg_Lukov;NA;Ryby a mihule;CZ0624096: Podyjí;100;0;5070625;100;7161a;2012-09-11;11;9;2012;CZ0624096;Podyjí;CZ0624096;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Podyjí;RP Jižní Morava;Správa NP Podyjí
26588472;8536172;Cottus gobio;vranka obecná;Dvořák Petr;11.09.2012;11.09.2012;5070625;Dyje - Hardegg_Lukov;NA;Ryby a mihule;CZ0624096: Podyjí;100;0;5070625;100;7161a;2012-09-11;11;9;2012;CZ0624096;Podyjí;CZ0624096;0;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Podyjí;RP Jižní Morava;Správa NP Podyjí
26588489;8536177;Cottus gobio;vranka obecná;Dvořák Petr;11.09.2012;11.09.2012;5070629;Dyje - Devět Mlýnů_pod Lipinskou lávkou;NA;Ryby a mihule;CZ0624096: Podyjí;100;0;5070629;100;7161d;2012-09-11;11;9;2012;CZ0624096;Podyjí;CZ0624096;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Podyjí;RP Jižní Morava;Správa NP Podyjí
26588489;8536177;Cottus gobio;vranka obecná;Dvořák Petr;11.09.2012;11.09.2012;5070629;Dyje - Devět Mlýnů_pod Lipinskou lávkou;NA;Ryby a mihule;CZ0624096: Podyjí;100;0;5070629;100;7161d;2012-09-11;11;9;2012;CZ0624096;Podyjí;CZ0624096;0;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Podyjí;RP Jižní Morava;Správa NP Podyjí
26588499;8536179;Lampetra planeri;mihule potoční;Dvořák Petr;18.09.2012;18.09.2012;5070633;Kamenice - Jesenný;NA;Ryby a mihule;CZ0514672: Údolí Jizery a Kamenice;100;1;5070633;100;5357b;2012-09-18;18;9;2012;CZ0514672;Údolí Jizery a Kamenice;CZ0514672;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Údolí Jizery a Kamenice;RP Liberecko;Krajský úřad Libereckého kraje
26588499;8536179;Lampetra planeri;mihule potoční;Dvořák Petr;18.09.2012;18.09.2012;5070633;Kamenice - Jesenný;NA;Ryby a mihule;CZ0514672: Údolí Jizery a Kamenice;100;1;5070633;100;5357b;2012-09-18;18;9;2012;CZ0514672;Údolí Jizery a Kamenice;CZ0514672;0;0;POP_VITALITA;0;min;3;kategorie;ano;lok;NA;NA;alespoň 3 kategorie;minmax;Údolí Jizery a Kamenice;RP Liberecko;Krajský úřad Libereckého kraje
26588500;8536179;Cottus gobio;vranka obecná;Dvořák Petr;18.09.2012;18.09.2012;5070633;Kamenice - Jesenný;NA;Ryby a mihule;CZ0514672: Údolí Jizery a Kamenice;100;0;5070633;100;5357b;2012-09-18;18;9;2012;CZ0514672;Údolí Jizery a Kamenice;CZ0514672;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Údolí Jizery a Kamenice;RP Liberecko;Krajský úřad Libereckého kraje
26588500;8536179;Cottus gobio;vranka obecná;Dvořák Petr;18.09.2012;18.09.2012;5070633;Kamenice - Jesenný;NA;Ryby a mihule;CZ0514672: Údolí Jizery a Kamenice;100;0;5070633;100;5357b;2012-09-18;18;9;2012;CZ0514672;Údolí Jizery a Kamenice;CZ0514672;0;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Údolí Jizery a Kamenice;RP Liberecko;Krajský úřad Libereckého kraje
26588554;8536184;Lampetra planeri;mihule potoční;Dvořák Petr;18.09.2012;18.09.2012;5070635;Kamenice - Návarov;NA;Ryby a mihule;CZ0514672: Údolí Jizery a Kamenice;100;1;5070635;100;5357b;2012-09-18;18;9;2012;CZ0514672;Údolí Jizery a Kamenice;CZ0514672;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Údolí Jizery a Kamenice;RP Liberecko;Krajský úřad Libereckého kraje
26588554;8536184;Lampetra planeri;mihule potoční;Dvořák Petr;18.09.2012;18.09.2012;5070635;Kamenice - Návarov;NA;Ryby a mihule;CZ0514672: Údolí Jizery a Kamenice;100;1;5070635;100;5357b;2012-09-18;18;9;2012;CZ0514672;Údolí Jizery a Kamenice;CZ0514672;0;0;POP_VITALITA;0;min;3;kategorie;ano;lok;NA;NA;alespoň 3 kategorie;minmax;Údolí Jizery a Kamenice;RP Liberecko;Krajský úřad Libereckého kraje
26588555;8536184;Cottus gobio;vranka obecná;Dvořák Petr;18.09.2012;18.09.2012;5070635;Kamenice - Návarov;NA;Ryby a mihule;CZ0514672: Údolí Jizery a Kamenice;100;0;5070635;100;5357b;2012-09-18;18;9;2012;CZ0514672;Údolí Jizery a Kamenice;CZ0514672;0;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Údolí Jizery a Kamenice;RP Liberecko;Krajský úřad Libereckého kraje
