"kod_chu","DRUH","KOD_LOKAL","POLE","ROK","ID_IND","SKUPINA","NAZEV_LOK","ID_ND_AKCE","DATUM","HOD_IND","TYP_IND","LIM_IND","JEDNOTKA","LIM_INDLIST","STAV_IND","KLIC","IND_GRP","UROVEN","CILMON","IND_SUM","IND_SUMKLIC","IND_SUMOST","IND_LEN","IND_LENKLIC","IND_LENOST","CELKOVE","NAZEV","HODNOCENE_OBDOBI_OD","HODNOCENE_OBDOBI_DO","pracoviste","oop"
"CZ0613333","Lampetra planeri","CZ0613333","6462a","2014","POP_VITALITA","Ryby a mihule","Stavištì III - Lhotka _nad","10267070","2014-10-03","0","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","1","0","0","0",5,2,3,0,"Stavištì",2014-10-03,2019-11-06,"RP Vysoèina","AOPK ÈR - RP Vysoèina"
"CZ0524047","Cottus gobio","CZ0524047","5663a","2015","CELKOVE_HODNOCENI","Ryby a mihule","Olešenka - Peklo","10391376","2015-09-16","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",8,2,6,0,"Peklo",2015-09-16,2015-09-16,"RP Vıchodní Èechy","Krajskı úøad Královéhradeckého kraje"
"CZ0524047","Cottus gobio","CZ0524047","5663a","2015","POP_VITALITA","Ryby a mihule","Olešenka - Peklo","10391376","2015-09-16","0","val","3",NA,"3",0,"ano","val","lok","0","0","0","0",8,2,6,0,"Peklo",2015-09-16,2015-09-16,"RP Vıchodní Èechy","Krajskı úøad Královéhradeckého kraje"
"CZ0523280","Cottus gobio","CZ0523280","5463a","2018","CELKOVE_HODNOCENI","Ryby a mihule","Metuje - Dolní Teplice, Metuje - Javor","10397916, 10589613","2018-10-19","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",8,2,6,0,"Metuje a Døevíè",2018-06-22,2018-10-19,"RP Vıchodní Èechy","AOPK ÈR - RP Vıchodní Èechy"
"CZ0523280","Cottus gobio","CZ0523280","5463a","2018","POP_VITALITA","Ryby a mihule","Metuje - Dolní Teplice, Metuje - Javor","10397916, 10589613","2018-10-19","0","val","3",NA,"3",0,"ano","val","lok","0","0","0","0",8,2,6,0,"Metuje a Døevíè",2018-06-22,2018-10-19,"RP Vıchodní Èechy","AOPK ÈR - RP Vıchodní Èechy"
"CZ0314022","Cottus gobio","CZ0314022","7253c","2012","CELKOVE_HODNOCENI","Ryby a mihule","Malše - Kaplice","10398560","2012-09-07","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",8,2,6,0,"Horní Malše",2012-09-07,2012-09-07,"RP Jiní Èechy","Krajskı úøad Jihoèeského kraje"
"CZ0314022","Cottus gobio","CZ0314022","7253c","2012","POP_VITALITA","Ryby a mihule","Malše - Kaplice","10398560","2012-09-07","0","val","3",NA,"3",0,"ano","val","lok","0","0","0","0",8,2,6,0,"Horní Malše",2012-09-07,2012-09-07,"RP Jiní Èechy","Krajskı úøad Jihoèeského kraje"
"CZ0314022","Lampetra planeri","CZ0314022","7253c","2012","CELKOVE_HODNOCENI","Ryby a mihule","Malše - Kaplice","10398560","2012-09-07","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",5,2,3,0,"Horní Malše",2012-09-07,2012-09-07,"RP Jiní Èechy","Krajskı úøad Jihoèeského kraje"
"CZ0314022","Lampetra planeri","CZ0314022","7253c","2012","POP_VITALITA","Ryby a mihule","Malše - Kaplice","10398560","2012-09-07","0","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","0","0","0","0",5,2,3,0,"Horní Malše",2012-09-07,2012-09-07,"RP Jiní Èechy","Krajskı úøad Jihoèeského kraje"
"CZ0314022","Lampetra planeri","CZ0314022","7353d","2012","CELKOVE_HODNOCENI","Ryby a mihule","Malše - Unterwald, Malše - Unterwald_nad, Kabelskı potok - Leopoldov, Kabelskı potok - Dolní Pøíbraní II, Kabelskı potok - Dolní Pøíbraní","10398606, 10398607, 10399469, 10399468, 10399462","2012-09-07","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",5,2,3,0,"Horní Malše",2012-09-07,2012-09-07,"RP Jiní Èechy","Krajskı úøad Jihoèeského kraje"
"CZ0314022","Lampetra planeri","CZ0314022","7353d","2012","POP_VITALITA","Ryby a mihule","Malše - Unterwald, Malše - Unterwald_nad, Kabelskı potok - Leopoldov, Kabelskı potok - Dolní Pøíbraní II, Kabelskı potok - Dolní Pøíbraní","10398606, 10398607, 10399469, 10399468, 10399462","2012-09-07","0","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","0","0","0","0",5,2,3,0,"Horní Malše",2012-09-07,2012-09-07,"RP Jiní Èechy","Krajskı úøad Jihoèeského kraje"
"CZ0623041","Rhodeus amarus","CZ0623041","7164d","2015","CELKOVE_HODNOCENI","Ryby a mihule","Jevišovka - Jevišovka","10449420","2015-09-16","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",8,2,6,0,"Jevišovka",2015-09-16,2015-09-16,"RP Jiní Morava","Krajskı úøad Jihomoravského kraje"
"CZ0623041","Rhodeus amarus","CZ0623041","7164d","2015","POP_VITALITA","Ryby a mihule","Jevišovka - Jevišovka","10449420","2015-09-16","0","min","2","kategorie","alespoò 2 kategorie",0,"ano","minmax","lok","0","0","0","0",8,2,6,0,"Jevišovka",2015-09-16,2015-09-16,"RP Jiní Morava","Krajskı úøad Jihomoravského kraje"
"CZ0313106","Cottus gobio","CZ0313106","6854a","2015","CELKOVE_HODNOCENI","Ryby a mihule","Neárka - Veselí nad Lunicí","10449453","2015-08-17","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",8,2,6,0,"Lunice a Neárka",2015-08-17,2015-08-17,"RP Jiní Èechy","AOPK ÈR - RP Jiní Èechy, Krajskı úøad Jihoèeského kraje"
"CZ0313106","Cottus gobio","CZ0313106","6854a","2015","POP_VITALITA","Ryby a mihule","Neárka - Veselí nad Lunicí","10449453","2015-08-17","0","val","3",NA,"3",0,"ano","val","lok","0","0","0","0",8,2,6,0,"Lunice a Neárka",2015-08-17,2015-08-17,"RP Jiní Èechy","AOPK ÈR - RP Jiní Èechy, Krajskı úøad Jihoèeského kraje"
"CZ0623819","Rhodeus amarus","CZ0623819","6964a","2015","CELKOVE_HODNOCENI","Ryby a mihule","Rokytná - Ivanèice","10449468","2015-09-17","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",8,2,6,0,"Øeka Rokytná",2013-09-05,2015-09-17,"RP Jiní Morava","AOPK ÈR - RP Jiní Morava, Krajskı úøad Jihomoravského kraje, Krajskı úøad Kraje Vysoèina"
"CZ0623819","Rhodeus amarus","CZ0623819","6964a","2015","POP_VITALITA","Ryby a mihule","Rokytná - Ivanèice","10449468","2015-09-17","0","min","2","kategorie","alespoò 2 kategorie",0,"ano","minmax","lok","0","0","0","0",8,2,6,0,"Øeka Rokytná",2013-09-05,2015-09-17,"RP Jiní Morava","AOPK ÈR - RP Jiní Morava, Krajskı úøad Jihomoravského kraje, Krajskı úøad Kraje Vysoèina"
"CZ0714073","Rhodeus amarus","CZ0714073","6268c","2018","CELKOVE_HODNOCENI","Ryby a mihule","Morava - Nové Zámky_ nad mostem, Morava - Mladeè","10581612, 10581613","2018-09-23","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",8,2,6,0,"Litovelské Pomoraví",2018-09-23,2018-09-23,"RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje"
"CZ0714073","Rhodeus amarus","CZ0714073","6268c","2018","POP_VITALITA","Ryby a mihule","Morava - Nové Zámky_ nad mostem, Morava - Mladeè","10581612, 10581613","2018-09-23","0","min","2","kategorie","alespoò 2 kategorie",0,"ano","minmax","lok","0","0","0","0",8,2,6,0,"Litovelské Pomoraví",2018-09-23,2018-09-23,"RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje"
"CZ0714073","Rhodeus amarus","CZ0714073","6368b","2018","CELKOVE_HODNOCENI","Ryby a mihule","Malá voda - Litovel_jez Šargoun, Morava - Litovel_most pro pìší, Bahenka - Bøezové_most, Malá voda - Lhota n. Moravou, Morava - Støeò","10581619, 10581621, 10581622, 10581623, 10581624","2018-09-23","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",8,2,6,0,"Litovelské Pomoraví",2013-10-29,2018-09-23,"RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje"
"CZ0714073","Rhodeus amarus","CZ0714073","6368b","2018","POP_VITALITA","Ryby a mihule","Malá voda - Litovel_jez Šargoun, Morava - Litovel_most pro pìší, Bahenka - Bøezové_most, Malá voda - Lhota n. Moravou, Morava - Støeò","10581619, 10581621, 10581622, 10581623, 10581624","2018-09-23","0","min","2","kategorie","alespoò 2 kategorie",0,"ano","minmax","lok","0","0","0","0",8,2,6,0,"Litovelské Pomoraví",2013-10-29,2018-09-23,"RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje"
"CZ0714073","Rhodeus amarus","CZ0714073","6369a","2018","CELKOVE_HODNOCENI","Ryby a mihule","Morava - Kenickı","10581626","2018-09-23","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",8,2,6,0,"Litovelské Pomoraví",2015-09-05,2018-09-23,"RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje"
"CZ0714073","Rhodeus amarus","CZ0714073","6369a","2018","POP_VITALITA","Ryby a mihule","Morava - Kenickı","10581626","2018-09-23","0","min","2","kategorie","alespoò 2 kategorie",0,"ano","minmax","lok","0","0","0","0",8,2,6,0,"Litovelské Pomoraví",2015-09-05,2018-09-23,"RP Olomoucko","AOPK ÈR - RP Olomoucko, Krajskı úøad Olomouckého kraje"
"CZ0533314","Cottus gobio","CZ0533314","5965c","2016","CELKOVE_HODNOCENI","Ryby a mihule","Tichá Orlice - Vermìøovice_most, Tichá Orlice - Vermìøovice_lávka","10582250, 10582254","2016-10-22","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",8,2,6,0,"Tichá Orlice",2016-10-22,2016-10-22,"RP Vıchodní Èechy","Krajskı úøad Pardubického kraje"
"CZ0533314","Cottus gobio","CZ0533314","5965c","2016","POP_VITALITA","Ryby a mihule","Tichá Orlice - Vermìøovice_most, Tichá Orlice - Vermìøovice_lávka","10582250, 10582254","2016-10-22","0","val","3",NA,"3",0,"ano","val","lok","0","0","0","0",8,2,6,0,"Tichá Orlice",2016-10-22,2016-10-22,"RP Vıchodní Èechy","Krajskı úøad Pardubického kraje"
"CZ0813462","Lampetra planeri","CZ0813462","6476a","2019","CELKOVE_HODNOCENI","Ryby a mihule","Nová Dìdina, Frıdlant nad Ostravicí - Frıdlant nad Ostravicí, levı bøeh pod soutokem s Èeladénkou po profil lávky pro pìší., Ostravice, Øeka Ostravice - levı bøeh u ústí Náhonu od Bártkova jezu., Ostravice - Frıdlant nad Ostravicí","10589418, 10589424, 10589462, 10589463","2019-02-17","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",5,2,3,0,"Øeka Ostravice",2019-02-16,2019-02-17,"RP Moravskoslezské","Krajskı úøad Moravskoslezského kraje"
"CZ0813462","Lampetra planeri","CZ0813462","6476a","2019","POP_VITALITA","Ryby a mihule","Nová Dìdina, Frıdlant nad Ostravicí - Frıdlant nad Ostravicí, levı bøeh pod soutokem s Èeladénkou po profil lávky pro pìší., Ostravice, Øeka Ostravice - levı bøeh u ústí Náhonu od Bártkova jezu., Ostravice - Frıdlant nad Ostravicí","10589418, 10589424, 10589462, 10589463","2019-02-17","0","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","0","0","0","0",5,2,3,0,"Øeka Ostravice",2019-02-16,2019-02-17,"RP Moravskoslezské","Krajskı úøad Moravskoslezského kraje"
"CZ0523280","Cottus gobio","CZ0523280","5362d","2018","CELKOVE_HODNOCENI","Ryby a mihule","Zdoòovskı potok - Dolní Adršpach, Metuje Buènice_u morového sloupu","10589608, 10589610","2018-10-19","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",8,2,6,0,"Metuje a Døevíè",2013-10-19,2018-10-19,"RP Vıchodní Èechy","AOPK ÈR - RP Vıchodní Èechy"
"CZ0523280","Cottus gobio","CZ0523280","5362d","2018","POP_VITALITA","Ryby a mihule","Zdoòovskı potok - Dolní Adršpach, Metuje Buènice_u morového sloupu","10589608, 10589610","2018-10-19","0","val","3",NA,"3",0,"ano","val","lok","0","0","0","0",8,2,6,0,"Metuje a Døevíè",2013-10-19,2018-10-19,"RP Vıchodní Èechy","AOPK ÈR - RP Vıchodní Èechy"
"CZ0523280","Lampetra planeri","CZ0523280","5362d","2018","CELKOVE_HODNOCENI","Ryby a mihule","Zdoòovskı potok - Dolní Adršpach, Metuje Buènice_u morového sloupu","10589608, 10589610","2018-10-19","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",5,2,3,0,"Metuje a Døevíè",2013-10-19,2018-10-19,"RP Vıchodní Èechy","AOPK ÈR - RP Vıchodní Èechy"
"CZ0523280","Lampetra planeri","CZ0523280","5362d","2018","POP_VITALITA","Ryby a mihule","Zdoòovskı potok - Dolní Adršpach, Metuje Buènice_u morového sloupu","10589608, 10589610","2018-10-19","0","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","0","0","0","0",5,2,3,0,"Metuje a Døevíè",2013-10-19,2018-10-19,"RP Vıchodní Èechy","AOPK ÈR - RP Vıchodní Èechy"
"CZ0523280","Cottus gobio","CZ0523280","5462b","2018","CELKOVE_HODNOCENI","Ryby a mihule","Metuje - Teplice n. Metují_ u Kamínku","10589611, 10589612","2018-10-19","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",8,2,6,0,"Metuje a Døevíè",2013-10-19,2018-10-19,"RP Vıchodní Èechy","AOPK ÈR - RP Vıchodní Èechy"
"CZ0523280","Cottus gobio","CZ0523280","5462b","2018","POP_VITALITA","Ryby a mihule","Metuje - Teplice n. Metují_ u Kamínku","10589611, 10589612","2018-10-19","0","val","3",NA,"3",0,"ano","val","lok","0","0","0","0",8,2,6,0,"Metuje a Døevíè",2013-10-19,2018-10-19,"RP Vıchodní Èechy","AOPK ÈR - RP Vıchodní Èechy"
"CZ0523280","Lampetra planeri","CZ0523280","5462b","2018","CELKOVE_HODNOCENI","Ryby a mihule","Metuje - Teplice n. Metují_ u Kamínku","10589611, 10589612","2018-10-19","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",5,2,3,0,"Metuje a Døevíè",2013-10-19,2018-10-19,"RP Vıchodní Èechy","AOPK ÈR - RP Vıchodní Èechy"
"CZ0523280","Lampetra planeri","CZ0523280","5462b","2018","POP_VITALITA","Ryby a mihule","Metuje - Teplice n. Metují_ u Kamínku","10589611, 10589612","2018-10-19","0","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","0","0","0","0",5,2,3,0,"Metuje a Døevíè",2013-10-19,2018-10-19,"RP Vıchodní Èechy","AOPK ÈR - RP Vıchodní Èechy"
"CZ0613333","Lampetra planeri","CZ0613333","6461b","2018","CELKOVE_HODNOCENI","Ryby a mihule","Stavištì II - Paøeznı rybník, Stavištì","10598159, 10614741","2018-10-19","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",5,2,3,0,"Stavištì",2014-05-18,2022-09-01,"RP Vysoèina","AOPK ÈR - RP Vysoèina"
"CZ0613333","Lampetra planeri","CZ0613333","6461b","2018","POP_VITALITA","Ryby a mihule","Stavištì II - Paøeznı rybník, Stavištì","10598159, 10614741","2018-10-19","0","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","1","0","0","0",5,2,3,0,"Stavištì",2014-05-18,2022-09-01,"RP Vysoèina","AOPK ÈR - RP Vysoèina"
"CZ0213042","Cottus gobio","CZ0213042","6256a","2016","CELKOVE_HODNOCENI","Ryby a mihule","Losinskı potok - Chobotskı Mlın","10598167","2016-11-11","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",8,2,6,0,"Losinskı potok",2015-05-29,2016-11-11,"RP Støední Èechy","Krajskı úøad Støedoèeského kraje"
"CZ0213042","Cottus gobio","CZ0213042","6256a","2016","POP_VITALITA","Ryby a mihule","Losinskı potok - Chobotskı Mlın","10598167","2016-11-11","0","val","3",NA,"3",0,"ano","val","lok","1","0","0","0",8,2,6,0,"Losinskı potok",2015-05-29,2016-11-11,"RP Støední Èechy","Krajskı úøad Støedoèeského kraje"
"CZ0213042","Lampetra planeri","CZ0213042","6256a","2016","CELKOVE_HODNOCENI","Ryby a mihule","Losinskı potok - Chobotskı Mlın","10598167","2016-11-11","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",5,2,3,0,"Losinskı potok",2015-05-29,2016-11-11,"RP Støední Èechy","Krajskı úøad Støedoèeského kraje"
"CZ0213042","Lampetra planeri","CZ0213042","6256a","2016","POP_VITALITA","Ryby a mihule","Losinskı potok - Chobotskı Mlın","10598167","2016-11-11","0","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","1","0","0","0",5,2,3,0,"Losinskı potok",2015-05-29,2016-11-11,"RP Støední Èechy","Krajskı úøad Støedoèeského kraje"
"CZ0213076","Cottus gobio","CZ0213076","6256a","2014","CELKOVE_HODNOCENI","Ryby a mihule","Štìpánovskı potok I - Maøanùv Mlın","10598173","2014-10-14","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",8,2,6,0,"Štìpánovskı potok",2014-10-14,2015-09-01,"RP Støední Èechy","Krajskı úøad Støedoèeského kraje"
"CZ0213076","Cottus gobio","CZ0213076","6256a","2014","POP_VITALITA","Ryby a mihule","Štìpánovskı potok I - Maøanùv Mlın","10598173","2014-10-14","0","val","3",NA,"3",0,"ano","val","lok","1","0","0","0",8,2,6,0,"Štìpánovskı potok",2014-10-14,2015-09-01,"RP Støední Èechy","Krajskı úøad Støedoèeského kraje"
"CZ0323825","Cottus gobio","CZ0323825","6143b","2018","CELKOVE_HODNOCENI","Ryby a mihule","Hadovka II - Strahov","10598179","2018-11-01","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",8,2,6,0,"Hadovka",2018-11-01,2018-11-01,"RP SCHKO Èeskı les","Krajskı úøad Plzeòského kraje"
"CZ0323825","Cottus gobio","CZ0323825","6143b","2018","POP_VITALITA","Ryby a mihule","Hadovka II - Strahov","10598179","2018-11-01","0","val","3",NA,"3",0,"ano","val","lok","1","0","0","0",8,2,6,0,"Hadovka",2018-11-01,2018-11-01,"RP SCHKO Èeskı les","Krajskı úøad Plzeòského kraje"
"CZ0323825","Cottus gobio","CZ0323825","6043c","2018","CELKOVE_HODNOCENI","Ryby a mihule","Hadovka III - Zhoøec","10598180","2018-11-01","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",8,2,6,0,"Hadovka",2014-11-10,2018-11-01,"RP SCHKO Èeskı les","Krajskı úøad Plzeòského kraje"
"CZ0323825","Cottus gobio","CZ0323825","6043c","2018","POP_VITALITA","Ryby a mihule","Hadovka III - Zhoøec","10598180","2018-11-01","0","val","3",NA,"3",0,"ano","val","lok","1","0","0","0",8,2,6,0,"Hadovka",2014-11-10,2018-11-01,"RP SCHKO Èeskı les","Krajskı úøad Plzeòského kraje"
"CZ0534053","Cottus gobio","CZ0534053","6160b","2018","CELKOVE_HODNOCENI","Ryby a mihule","Chrudimka - Práèov","10601068","2018-10-17","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",8,2,6,0,"Krkanka-Strádovské peklo",2012-08-06,2022-10-26,"RP Vysoèina","AOPK ÈR - RP Vysoèina"
"CZ0534053","Cottus gobio","CZ0534053","6160b","2018","POP_VITALITA","Ryby a mihule","Chrudimka - Práèov","10601068","2018-10-17","0","val","3",NA,"3",0,"ano","val","lok","0","0","0","0",8,2,6,0,"Krkanka-Strádovské peklo",2012-08-06,2022-10-26,"RP Vysoèina","AOPK ÈR - RP Vysoèina"
"CZ0534053","Lampetra planeri","CZ0534053","6160b","2018","CELKOVE_HODNOCENI","Ryby a mihule","Chrudimka - Práèov","10601068","2018-10-17","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",5,2,3,0,"Krkanka-Strádovské peklo",2018-10-17,2018-10-17,"RP Vysoèina","AOPK ÈR - RP Vysoèina"
"CZ0534053","Lampetra planeri","CZ0534053","6160b","2018","POP_VITALITA","Ryby a mihule","Chrudimka - Práèov","10601068","2018-10-17","0","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","0","0","0","0",5,2,3,0,"Krkanka-Strádovské peklo",2018-10-17,2018-10-17,"RP Vysoèina","AOPK ÈR - RP Vysoèina"
"CZ0723426","Misgurnus fossilis","CZ0723426","6770d","2019","CELKOVE_HODNOCENI","Ryby a mihule","Støíovice, PP Bašnov","10610432","2019-04-20","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",6,2,3,0,"Støíovice",2019-04-20,2019-04-20,"RP SCHKO Bílé Karpaty","Krajskı úøad Zlínského kraje"
"CZ0723426","Misgurnus fossilis","CZ0723426","6770d","2019","POP_VITALITA","Ryby a mihule","Støíovice, PP Bašnov","10610432","2019-04-20","0","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","0","0","0","0",6,2,3,0,"Støíovice",2019-04-20,2019-04-20,"RP SCHKO Bílé Karpaty","Krajskı úøad Zlínského kraje"
"CZ0723426","Rhodeus amarus","CZ0723426","6770d","2019","CELKOVE_HODNOCENI","Ryby a mihule","Støíovice, PP Bašnov","10610432","2019-04-20","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"0","0","0","0",8,2,6,0,"Støíovice",2019-04-20,2019-04-20,"RP SCHKO Bílé Karpaty","Krajskı úøad Zlínského kraje"
"CZ0723426","Rhodeus amarus","CZ0723426","6770d","2019","POP_VITALITA","Ryby a mihule","Støíovice, PP Bašnov","10610432","2019-04-20","0","min","2","kategorie","alespoò 2 kategorie",0,"ano","minmax","lok","0","0","0","0",8,2,6,0,"Støíovice",2019-04-20,2019-04-20,"RP SCHKO Bílé Karpaty","Krajskı úøad Zlínského kraje"
"CZ0313092","Lampetra planeri","CZ0313092","7254c","2012","CELKOVE_HODNOCENI","Ryby a mihule","Bedøichovskı potok III. - Chlupatá Ves","10614702","2012-09-20","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",5,2,3,0,"Bedøichovskı potok",2012-09-20,2012-09-20,"RP Jiní Èechy","Krajskı úøad Jihoèeského kraje"
"CZ0313092","Lampetra planeri","CZ0313092","7254c","2012","POP_VITALITA","Ryby a mihule","Bedøichovskı potok III. - Chlupatá Ves","10614702","2012-09-20","0","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","1","0","0","0",5,2,3,0,"Bedøichovskı potok",2012-09-20,2012-09-20,"RP Jiní Èechy","Krajskı úøad Jihoèeského kraje"
"CZ0314023","Cottus gobio","CZ0314023","7155a","2018","CELKOVE_HODNOCENI","Ryby a mihule","Lunice III - Hrdloøezy","10628630","2018-08-30","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",8,2,6,0,"Tøeboòsko - støed",2018-08-30,2018-08-30,"RP Jiní Èechy","AOPK ÈR - RP Jiní Èechy"
"CZ0314023","Cottus gobio","CZ0314023","7155a","2018","POP_VITALITA","Ryby a mihule","Lunice III - Hrdloøezy","10628630","2018-08-30","0","val","3",NA,"3",0,"ano","val","lok","1","0","0","0",8,2,6,0,"Tøeboòsko - støed",2018-08-30,2018-08-30,"RP Jiní Èechy","AOPK ÈR - RP Jiní Èechy"
"CZ0314023","Lampetra planeri","CZ0314023","7055a","2019","CELKOVE_HODNOCENI","Ryby a mihule","Lunice - U hodin, NPR Stará a Nová øeka - Stará øeka_2, NPR Stará a Nová øeka - Stará øeka_1, NPR Stará a Nová øeka - Stará øeka_3","10628639, 10864054, 10864052, 10864061","2019-10-06","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",5,2,3,0,"Tøeboòsko - støed",2013-10-28,2019-10-06,"RP Jiní Èechy","AOPK ÈR - RP Jiní Èechy"
"CZ0314023","Lampetra planeri","CZ0314023","7055a","2019","POP_VITALITA","Ryby a mihule","Lunice - U hodin, NPR Stará a Nová øeka - Stará øeka_2, NPR Stará a Nová øeka - Stará øeka_1, NPR Stará a Nová øeka - Stará øeka_3","10628639, 10864054, 10864052, 10864061","2019-10-06","0","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","1","0","0","0",5,2,3,0,"Tøeboòsko - støed",2013-10-28,2019-10-06,"RP Jiní Èechy","AOPK ÈR - RP Jiní Èechy"
"CZ0314023","Cottus gobio","CZ0314023","7055a","2019","CELKOVE_HODNOCENI","Ryby a mihule","Lunice - U hodin, NPR Stará a Nová øeka - Stará øeka_3","10628639, 10864061","2019-09-22","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",8,2,6,0,"Tøeboòsko - støed",2013-10-28,2019-09-22,"RP Jiní Èechy","AOPK ÈR - RP Jiní Èechy"
"CZ0314023","Cottus gobio","CZ0314023","7055a","2019","POP_VITALITA","Ryby a mihule","Lunice - U hodin, NPR Stará a Nová øeka - Stará øeka_3","10628639, 10864061","2019-09-22","0","val","3",NA,"3",0,"ano","val","lok","1","0","0","0",8,2,6,0,"Tøeboòsko - støed",2013-10-28,2019-09-22,"RP Jiní Èechy","AOPK ÈR - RP Jiní Èechy"
"CZ0323165","Cottus gobio","CZ0323165","6443c","2018","CELKOVE_HODNOCENI","Ryby a mihule","Radbuza","10628640","2018-10-03","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",8,2,6,0,"Radbuza",2018-10-03,2018-10-03,"RP SCHKO Èeskı les","Krajskı úøad Plzeòského kraje"
"CZ0323165","Cottus gobio","CZ0323165","6443c","2018","POP_VITALITA","Ryby a mihule","Radbuza","10628640","2018-10-03","0","val","3",NA,"3",0,"ano","val","lok","1","0","0","0",8,2,6,0,"Radbuza",2018-10-03,2018-10-03,"RP SCHKO Èeskı les","Krajskı úøad Plzeòského kraje"
"CZ0514672","Lampetra planeri","CZ0514672","5458a","2018","CELKOVE_HODNOCENI","Ryby a mihule","Jizera - Benešov u Semil","10628650","2018-10-23","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",5,2,3,0,"Údolí Jizery a Kamenice",2018-10-23,2022-10-22,"RP Liberecko","Krajskı úøad Libereckého kraje"
"CZ0514672","Lampetra planeri","CZ0514672","5458a","2018","POP_VITALITA","Ryby a mihule","Jizera - Benešov u Semil","10628650","2018-10-23","0","min","3","kategorie","alespoò 3 kategorie",0,"ano","minmax","lok","1","0","0","0",5,2,3,0,"Údolí Jizery a Kamenice",2018-10-23,2022-10-22,"RP Liberecko","Krajskı úøad Libereckého kraje"
"CZ0813516","Cottus gobio","CZ0813516","6378c","2018","CELKOVE_HODNOCENI","Ryby a mihule","Olše","10628669, 10628674","2018-10-06","špatnı",NA,NA,NA,NA,0,NA,NA,NA,"1","0","0","0",8,2,6,0,"Olše",2018-10-06,2018-10-06,"RP Moravskoslezské","Krajskı úøad Moravskoslezského kraje"
"CZ0813516","Cottus gobio","CZ0813516","6378c","2018","POP_VITALITA","Ryby a mihule","Olše","10628669, 10628674","2018-10-06","0","val","3",NA,"3",0,"ano","val","lok","1","0","0","0",8,2,6,0,"Olše",2018-10-06,2018-10-06,"RP Moravskoslezské","Krajskı úøad Moravskoslezského kraje"
